Player,Pos,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Year,Team,Round,Pick,side,category,pos_abbr,school_abbr,overall,pos_rk,ovr_rk,grade
James Sample,1.4030419322401328,0.07839136477728198,-0.7555136312790661,-0.7178502345217062,-0.1507508105503668,NaN,0.9502661593141587,0.3842839406218497,NaN,2015,20,4,104,1,0,12,22,104,4,95,70
Isaac Seumalo,0.31978469767494705,0.842219377357554,1.3274413991712548,1.3398196358134529,-1.5625210031662948,NaN,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2016,8,3,79,0,2,18,51,79,7,187,54
Eric Fisher,-0.3301696430641644,1.987961396227962,1.393918687377116,0.8825596646278607,-1.0919309389609855,0.9455950315637967,0.2014893390414211,0.3842839406218497,0.02913255943161301,2013,29,1,1,0,2,3,92,1,2,2,96
T.J. Williams,0.7530875915010213,0.07839136477728198,0.57403213283816,-0.19526741030960248,0.3198392536549426,0.6316160910511757,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2006,17,6,202,0,6,8,43,202,11,,59
Kenneth Moore,-1.196775430716313,-1.067350654093126,-1.0657409762397523,-1.0118030731410137,-1.0919309389609855,NaN,0.6293618077686998,0.3842839406218497,0.02913255943161301,2008,15,5,136,,,0,62,136,22,,54
Torrin Tucker,0.31978469767494705,1.606047389937826,1.8814188008867656,1.8624024600255538,-0.6213408747556761,NaN,-1.1890961843222345,2.194772005098446,0.02913255943161301,2003,,,,,,,,,,,
Evan Engram,0.7530875915010213,0.460305371067418,-0.20153622956355524,-1.1751102057072955,0.790429317860252,-0.3103207304866875,1.164202393677798,-1.4262041238547467,0.02913255943161301,2017,30,1,23,0,6,8,36,23,3,21,90
Nick Kwiatkoski,0.9697390384140585,0.07839136477728198,-0.00210436494597132,-0.16260598379634383,-0.1507508105503668,-0.3103207304866875,0.6293618077686998,0.3842839406218497,0.02913255943161301,2016,26,4,113,1,4,13,46,113,3,101,70
Dwayne Harris,-1.196775430716313,-1.449264660383262,-0.8884682076907887,-0.8158345140614734,0.3198392536549426,-1.7232259627934823,-0.3333512468676772,-1.4262041238547467,0.02913255943161301,2011,14,6,176,0,3,0,77,176,15,112,69
Dennis Johnson,-0.5468210899772016,1.22413338364769,0.3302820760833352,0.1313468548229638,0.5551342857575973,-0.6242996709993085,0.5223936905868801,0.3842839406218497,0.02913255943161301,2002,11,3,98,1,1,1,30,59,,,
Chris Denman,-0.3301696430641644,1.606047389937826,1.5933505519947,2.7442609758834795,-1.3272259710636403,0.003658210025933549,-1.8309048874131524,2.194772005098446,0.02913255943161301,2007,17,7,214,0,2,3,56,214,17,197,49
Cole Hikutini,0.7530875915010213,0.842219377357554,0.08653201932851042,NaN,NaN,-0.15333126023037696,NaN,NaN,NaN,2017,,,,,,8,22,,9,118,69
Kyle McCarthy,1.4030419322401328,-0.68543664780299,-0.8441500155535479,-0.6525273814951917,0.3198392536549426,0.4746266207948651,0.3084574562232408,-1.4262041238547467,0.02913255943161301,2010,,,,,,,,,,,
Cory Bird,1.4030419322401328,-1.449264660383262,-0.5782408627301027,-0.5872045284686802,NaN,0.16064768028224408,NaN,NaN,NaN,2001,22,3,91,1,0,5,12,91,,,
Arthur Brown,0.1031332507619099,-0.68543664780299,-0.04642255708321219,-0.5218816754421659,NaN,NaN,0.2014893390414211,NaN,NaN,2013,1,2,56,1,4,10,40,56,3,48,86
Quintin Demps,1.1863904853270957,-0.68543664780299,-0.8219909194849274,-1.2730944852470656,-0.38604584265302144,-0.7812891412556191,-0.44031936404949684,NaN,NaN,2008,8,4,117,1,0,12,84,117,8,139,60
Shurron Pierson,-0.5468210899772016,0.07839136477728198,-0.00210436494597132,-0.4892202489289101,1.4963144141682159,NaN,1.485106745223257,NaN,NaN,2003,23,4,129,1,1,2,74,129,,,
Moise Fokou,0.1031332507619099,-0.303522641512854,-0.22369532563217567,-0.42389739590239567,-0.38604584265302144,-1.409247022280861,0.7363299249505194,0.3842839406218497,0.02913255943161301,2009,8,7,230,1,4,10,38,230,20,230,44
Justin Smiley,0.31978469767494705,0.460305371067418,1.2166459188281527,0.9478825176543751,-0.1507508105503668,-0.3103207304866875,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2004,4,2,46,0,2,7,6,46,2,42,86
Nate Solder,-0.3301696430641644,2.369875402518098,1.6819869362691817,0.5886068260085531,-0.1507508105503668,0.003658210025933549,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2011,19,1,17,0,2,3,34,17,3,21,91
Bryant Johnson,-1.196775430716313,0.07839136477728198,-0.644718150935964,-0.6851888080084475,NaN,NaN,NaN,NaN,NaN,2003,11,1,17,0,3,0,15,17,,,
DaShon Polk,0.1031332507619099,0.07839136477728198,-0.22369532563217567,-0.0972831307698323,-0.1507508105503668,-0.467310200742998,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2000,7,7,251,1,4,9,60,251,,,
Curt McGill,1.6196933791531698,0.460305371067418,1.0393731502791892,0.9478825176543751,NaN,1.4165634423327282,NaN,NaN,NaN,2002,,,,,,,,,,,
Marcus McClinton,1.1863904853270957,-0.68543664780299,-0.7333545352104457,-0.9464802201144994,1.0257243499629065,-0.7812891412556191,0.6293618077686998,0.3842839406218497,0.02913255943161301,2009,,,,,,,,,,,
Everette Brown,-0.5468210899772016,-0.303522641512854,0.28596388394609434,-0.42389739590239567,-0.38604584265302144,0.7886055613074862,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2009,9,2,43,1,1,2,5,43,5,18,92
Quinn Christensen,0.31978469767494705,1.606047389937826,1.5268732637888387,1.0458667971941424,NaN,1.7305423828453492,NaN,NaN,NaN,2004,,,,,,,,,,,
Malachi Dupre,-1.196775430716313,0.07839136477728198,-1.0435818801711318,-0.8484959405747321,1.4963144141682159,-1.5662364925371717,2.2338835654959945,0.3842839406218497,0.02913255943161301,2017,5,7,247,0,3,0,1,247,15,113,70
Jaimie Thomas,0.31978469767494705,0.842219377357554,1.7706233205436634,1.6664339009460163,NaN,-0.15333126023037696,NaN,NaN,NaN,2009,22,7,236,0,2,7,38,236,17,,36
Stuart Schweigert,1.1863904853270957,0.07839136477728198,-0.5560817666614822,-1.0118030731410137,1.2610193820655613,-0.467310200742998,1.0572342764959783,-1.4262041238547467,-3.839318211150997,2004,23,3,67,1,0,5,47,67,4,80,77
Doug Chapman,-0.7634725368902386,-1.449264660383262,-0.6225590548673435,-0.7178502345217062,1.2610193820655613,-0.7812891412556191,1.485106745223257,-1.4262041238547467,0.02913255943161301,2000,3,3,88,0,5,1,72,88,,,
John Lotulelei,0.1031332507619099,-1.067350654093126,-0.22369532563217567,0.1966697078494753,0.5551342857575973,0.6316160910511757,0.3084574562232408,-1.4262041238547467,0.02913255943161301,2013,,,,,,13,0,,11,243,44
Johnathan Ford,1.1863904853270957,-1.067350654093126,-0.8441500155535479,NaN,NaN,-0.15333126023037696,NaN,NaN,NaN,2017,,,,,,,,,,,
Spencer Larsen,0.9697390384140585,0.07839136477728198,-0.1128998452890735,0.22933113436273106,-1.0919309389609855,0.9455950315637967,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2008,13,6,183,1,4,13,60,183,7,144,59
Rashard Robinson,-0.9801239838032758,-0.303522641512854,-1.5975592818866426,-0.9464802201144994,0.5551342857575973,NaN,0.7363299249505194,NaN,NaN,2016,,,,1,0,6,1,133,26,222,49
Sean Cattouse,1.4030419322401328,0.07839136477728198,-0.7111954391418253,-0.12994455728308807,0.3198392536549426,NaN,-0.012446895322218222,-1.4262041238547467,0.02913255943161301,2012,,,,,,,,,,,
Marcus Williams-01,-1.196775430716313,1.22413338364769,-0.290172613838037,-0.7178502345217062,1.9669044783735252,NaN,1.6990429795868962,0.3842839406218497,0.02913255943161301,2001,,,,,,,,,,,
Dawuane Smoot,-0.5468210899772016,0.460305371067418,0.4632366524950578,-0.031960277743320796,-0.8566359068583308,NaN,0.3084574562232408,0.3842839406218497,0.02913255943161301,2017,20,3,68,1,1,,,,,,
Fozzy Whittaker,-0.7634725368902386,-1.831178666673398,-1.1100591683769931,-0.9464802201144994,NaN,-0.15333126023037696,NaN,NaN,NaN,2012,,,,,,,,,,,
Jerron McMillian,1.4030419322401328,-1.067350654093126,-0.8884682076907887,-1.0118030731410137,0.790429317860252,-0.6242996709993085,0.6293618077686998,-1.4262041238547467,0.02913255943161301,2012,5,4,133,1,0,,,,,,
Jake Wieneke,-1.196775430716313,0.842219377357554,-0.4896044784556209,-0.35857454287588414,0.3198392536549426,-1.8802154330497927,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2018,,,,,,0,58,,33,274,39
Phillip Buchanon,-0.9801239838032758,-1.449264660383262,-1.2651728408573362,-1.5343858973531175,NaN,NaN,NaN,NaN,NaN,2002,23,1,17,1,0,5,8,17,,,
Rahim Alem,-0.5468210899772016,0.460305371067418,0.17516840360299216,-0.0972831307698323,-0.6213408747556761,NaN,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2010,,,,,,,,,,,
James Davis,-0.7634725368902386,-1.067350654093126,-0.5560817666614822,-1.0771259261675252,-0.1507508105503668,-0.6242996709993085,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2009,2,6,195,1,4,1,14,195,11,124,63
Daniel Hardy,0.7530875915010213,0.842219377357554,0.1308502114657513,7.011487699378623E-4,NaN,-0.467310200742998,NaN,NaN,NaN,2011,17,7,238,0,6,8,97,238,10,198,49
Geoff Hangartner,1.6196933791531698,1.22413338364769,1.283123207034014,1.4051424888399644,-1.0919309389609855,0.7886055613074862,-1.1890961843222345,0.3842839406218497,0.02913255943161301,2005,9,5,169,0,2,3,17,169,7,189,57
Garrett Wolfe,-0.7634725368902386,-2.59500667925367,-1.2651728408573362,-1.2730944852470656,0.5551342857575973,0.16064768028224408,0.2014893390414211,-1.4262041238547467,0.02913255943161301,2007,26,3,93,0,5,1,99,93,14,166,57
Matt Ryan,0.5364361445879842,1.22413338364769,-0.33449080597527786,0.359976840415757,NaN,NaN,NaN,0.3842839406218497,0.02913255943161301,2008,21,1,3,0,7,11,37,3,1,5,98
Randall Cobb,-1.196775430716313,-1.449264660383262,-1.154377360514234,-1.0444644996542696,0.0845442215522879,-0.7812891412556191,0.09452122185960143,0.3842839406218497,0.02913255943161301,2011,5,2,64,0,3,0,54,64,4,47,84
Augustus Parrish,-0.3301696430641644,0.842219377357554,1.3052823031026344,1.6664339009460163,NaN,0.003658210025933549,-3.863299113867726,NaN,NaN,2009,,,,,,3,150,,13,119,64
Derek Walker,-0.5468210899772016,0.842219377357554,0.5518730367695396,0.6539296790350675,1.0257243499629065,0.4746266207948651,0.09452122185960143,0.3842839406218497,0.02913255943161301,2009,,,,,,,,,,,
Delvon Flowers,-0.7634725368902386,-1.067350654093126,-0.95494549589665,-0.35857454287588414,0.5551342857575973,-0.9382786115119296,0.3084574562232408,NaN,NaN,2002,,,,,,,,,,,
Kevin Boss,0.7530875915010213,1.606047389937826,0.1973274996716126,7.011487699378623E-4,0.5551342857575973,NaN,0.2014893390414211,-1.4262041238547467,0.02913255943161301,2007,30,5,153,0,6,8,115,153,8,154,59
Lennon Creer,-0.7634725368902386,-1.067350654093126,-0.5339226705928618,-0.35857454287588414,0.0845442215522879,0.003658210025933549,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2012,,,,,,,,,,,
Quinton Coples,-0.5468210899772016,1.606047389937826,0.9064185738674665,-0.2932516898493697,-0.38604584265302144,0.6316160910511757,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2012,25,1,16,1,1,2,28,16,1,10,94
Marques Tuiasosopo,0.5364361445879842,-0.303522641512854,-0.44528628631838,-0.22792883682285825,0.5551342857575973,NaN,0.09452122185960143,0.3842839406218497,0.02913255943161301,2001,23,2,59,0,7,11,35,59,,,
Montrae Holland,0.31978469767494705,-0.303522641512854,1.9922142812298678,1.699095327459272,NaN,1.4165634423327282,NaN,2.194772005098446,3.8975833300142235,2003,27,4,102,0,2,7,5,102,,,
Marcus Dixon,-0.5468210899772016,0.842219377357554,1.08369134241643,1.3724810623267087,-1.5625210031662948,0.003658210025933549,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2008,,,,,,,,,,,
Joe Toledo,-0.3301696430641644,1.22413338364769,2.0808506655043497,1.078528223707401,NaN,1.7305423828453492,NaN,NaN,NaN,2006,,,,0,2,3,35,114,14,,59
Peter Warrick,-1.196775430716313,-1.067350654093126,-1.0879000723083727,-0.6525273814951917,NaN,NaN,NaN,NaN,NaN,2000,12,1,4,0,3,0,5,4,,,
Donald Penn,-0.3301696430641644,0.842219377357554,1.6376687441319409,0.8825596646278607,NaN,0.003658210025933549,NaN,NaN,NaN,2006,,,,,,,,,,,
Derek Homer,-0.7634725368902386,-2.213092672963534,-1.0879000723083727,-0.5872045284686802,-0.1507508105503668,NaN,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2001,,,,,,,,,,,
Curtis Taylor,1.1863904853270957,0.07839136477728198,-0.7555136312790661,-0.9464802201144994,1.0257243499629065,-1.2522575520245507,1.5920748624050767,0.3842839406218497,0.02913255943161301,2009,4,7,219,1,0,12,1,219,14,190,50
Alex Sulfsted,0.31978469767494705,0.842219377357554,1.5268732637888387,1.699095327459272,-0.6213408747556761,NaN,-1.9378730045949721,NaN,NaN,2001,29,6,176,0,2,7,90,176,,,
A.J. Klein,0.9697390384140585,-0.303522641512854,0.15300930753437172,-0.3912359693891399,NaN,-0.15333126023037696,-0.11941501250403788,NaN,NaN,2013,9,5,148,1,4,13,86,148,10,220,48
Mike Pinkard,0.7530875915010213,1.22413338364769,0.35244117215195564,-0.2932516898493697,0.5551342857575973,NaN,NaN,NaN,NaN,2003,,,,,,,,,,,
Bobby McCain,-0.9801239838032758,-1.831178666673398,-1.0657409762397523,-0.8811573670879879,0.790429317860252,-0.6242996709993085,1.6990429795868962,-1.4262041238547467,-3.839318211150997,2015,18,5,145,1,0,6,82,145,22,202,49
David Givens,-1.196775430716313,-0.68543664780299,-0.5782408627301027,-0.7178502345217062,1.7316094462708707,NaN,1.2711705108596176,-1.4262041238547467,0.02913255943161301,2002,19,7,253,0,3,0,11,253,,,
Stephane Nembot,-0.3301696430641644,1.987961396227962,1.748464224475043,1.9930481660785797,-1.5625210031662948,1.7305423828453492,-1.1890961843222345,2.194772005098446,3.8975833300142235,2016,,,,,,3,34,,22,275,39
Justin Rogers,-0.9801239838032758,-1.449264660383262,-1.3981274172690588,-1.0771259261675252,0.0845442215522879,-1.09526808176824,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2011,7,7,206,1,4,6,104,206,30,229,42
Tiquan Underwood,-1.196775430716313,-0.303522641512854,-1.309491032994577,-1.5343858973531175,1.9669044783735252,-2.194194373562414,1.5920748624050767,-1.4262041238547467,0.02913255943161301,2009,20,7,253,0,3,0,67,253,28,223,46
Antwoine Sanders,1.1863904853270957,0.07839136477728198,-0.9106273037594091,-0.7831730875482177,1.0257243499629065,-1.09526808176824,1.485106745223257,0.3842839406218497,0.02913255943161301,2003,1,7,258,1,0,5,32,258,,,
Matt Clark,2.2696477198922813,-0.68543664780299,-1.3759683212004383,NaN,NaN,NaN,NaN,NaN,NaN,2007,,,,,,17,18,,4,270,34
C.J. Spillman,1.1863904853270957,-0.68543664780299,-1.0214227841025114,-1.0771259261675252,1.9669044783735252,NaN,0.843298042132339,0.3842839406218497,0.02913255943161301,2009,,,,,,12,72,,7,109,67
Adrian Tracy,0.1031332507619099,0.460305371067418,0.10869111539713086,-0.06462170425657655,0.5551342857575973,-0.15333126023037696,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2010,30,6,184,1,1,10,140,184,29,,30
Brandon Hogan,-0.9801239838032758,-1.449264660383262,-1.1322182644456136,-1.1424487791940396,NaN,-0.3103207304866875,NaN,NaN,NaN,2011,9,4,98,1,0,6,46,98,13,98,73
Bruce Carter,0.1031332507619099,-0.303522641512854,-0.04642255708321219,-0.6851888080084475,NaN,0.6316160910511757,NaN,NaN,NaN,2011,14,2,40,1,4,10,28,40,3,48,84
Ryan LaCasse,-0.5468210899772016,0.07839136477728198,0.3081229800147148,-0.5218816754421659,0.3198392536549426,2.04452132335797,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2006,1,7,219,1,4,9,48,219,22,,49
Keishawn Bierria,0.9697390384140585,0.07839136477728198,-0.290172613838037,0.03336257528319362,-0.6213408747556761,0.003658210025933549,0.3084574562232408,0.3842839406218497,NaN,2018,,,,1,4,10,35,217,20,237,45
Vitaly Pisetsky,2.2696477198922813,-1.449264660383262,-0.2458544217007961,NaN,NaN,NaN,NaN,NaN,NaN,2001,,,,,,,,,,,
Kerry Rhodes,1.1863904853270957,0.07839136477728198,-0.7555136312790661,-0.7178502345217062,2.20219951047618,-1.409247022280861,0.9502661593141587,-1.4262041238547467,0.02913255943161301,2005,25,4,123,1,0,5,22,123,12,145,63
Jarvis Landry,-1.196775430716313,-1.067350654093126,-0.8441500155535479,-0.42389739590239567,-1.0919309389609855,-1.409247022280861,-0.44031936404949684,NaN,NaN,2014,18,2,63,0,3,0,1,63,8,48,84
Alric Arnett,-1.196775430716313,0.07839136477728198,-1.2208546487200953,-0.8484959405747321,1.7316094462708707,NaN,0.843298042132339,0.3842839406218497,0.02913255943161301,2010,,,,,,,,,,,
Jared Smith,-0.11351819615112724,0.460305371067418,1.3052823031026344,0.9805439441676309,-0.1507508105503668,1.1025845018201073,0.09452122185960143,0.3842839406218497,0.02913255943161301,2013,0,7,241,1,1,4,177,241,18,202,50
Brandon Weeden,0.5364361445879842,0.460305371067418,-0.4896044784556209,0.359976840415757,NaN,NaN,NaN,NaN,NaN,2012,2,1,22,0,7,11,33,22,5,48,86
Cheta Ozougwu,-0.5468210899772016,0.07839136477728198,0.08653201932851042,0.1966697078494753,0.3198392536549426,0.7886055613074862,0.5223936905868801,0.3842839406218497,0.02913255943161301,2011,16,7,254,1,1,2,112,254,27,280,34
Stephen Morris,0.5364361445879842,0.07839136477728198,-0.6668772470045844,-0.4892202489289101,-0.6213408747556761,NaN,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2014,,,,,,11,8,,12,204,47
T.J. Clemmings,-0.3301696430641644,1.22413338364769,1.4603959755829774,1.1765125032471684,-0.1507508105503668,0.16064768028224408,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2015,3,4,110,0,2,3,39,110,7,36,88
Daven Holly,-0.9801239838032758,-1.449264660383262,-1.1322182644456136,-1.2730944852470656,1.4963144141682159,-0.9382786115119296,0.09452122185960143,0.3842839406218497,0.02913255943161301,2005,4,7,215,1,0,5,69,215,30,334,31
Connor Stephens,-0.5468210899772016,0.842219377357554,0.28596388394609434,0.359976840415757,0.790429317860252,-0.15333126023037696,0.5223936905868801,0.3842839406218497,0.02913255943161301,2002,,,,,,,,,,,
Julian Jenkins,-0.5468210899772016,0.842219377357554,0.7513049013871235,0.8172368116013492,0.3198392536549426,0.6316160910511757,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2006,17,5,156,1,1,2,20,156,12,116,67
Nathan Stupar,0.1031332507619099,0.07839136477728198,-0.04642255708321219,-0.42389739590239567,-0.38604584265302144,0.003658210025933549,0.2014893390414211,-1.4262041238547467,0.02913255943161301,2012,23,7,230,1,4,10,15,230,24,,30
Julius Thomas,0.7530875915010213,1.22413338364769,0.06437292325988998,-0.4565588224156543,0.5551342857575973,-0.7812891412556191,-0.3333512468676772,-1.4262041238547467,0.02913255943161301,2011,13,4,129,0,6,8,154,129,9,184,52
Aric Williams,-0.9801239838032758,-1.067350654093126,-1.2430137447887157,-0.6525273814951917,0.790429317860252,-2.0372049033061033,0.3084574562232408,NaN,NaN,2005,,,,,,6,0,,24,235,48
Jerrell Powe,-0.11351819615112724,0.07839136477728198,2.036532473367109,1.5357881948929903,-1.7978160352689496,0.9455950315637967,-2.258777356140431,2.194772005098446,3.8975833300142235,2011,29,6,199,1,1,4,36,199,19,234,41
Onterio McCalebb,-0.7634725368902386,-1.449264660383262,-1.664036570092504,-1.4364016178133474,0.3198392536549426,NaN,0.7363299249505194,NaN,NaN,2013,,,,,,,,,,,
Daryl Smith,0.1031332507619099,0.07839136477728198,-0.20153622956355524,-0.35857454287588414,NaN,0.4746266207948651,NaN,NaN,NaN,2004,20,2,39,1,4,9,44,39,2,40,87
Keith Williams,0.31978469767494705,0.842219377357554,1.6598278402005613,1.6337724744327604,-2.033111067371604,0.31763715053855457,-2.258777356140431,2.194772005098446,3.8975833300142235,2011,6,6,196,0,2,1,133,159,,,
Chris Henry-02,-0.7634725368902386,-1.067350654093126,-0.290172613838037,-1.240433058733807,0.790429317860252,0.7886055613074862,1.3781386280414374,-1.4262041238547467,0.02913255943161301,2007,10,2,50,,,,,,,,
D.J. Humphries,-0.3301696430641644,1.22413338364769,1.4160777834457365,1.1111896502206569,-0.38604584265302144,0.7886055613074862,-1.0821280671404148,0.3842839406218497,0.02913255943161301,2015,11,1,24,0,2,3,4,24,6,32,88
